title,num_peaks,search_mean,search_volume,budget,genres,original_language,production_companies,production_countries,release_date,runtime,weekend_rev,weekend_rev_mean,num_theaters,success,day,month,holiday,year,log_budget,log_weekend_rev,log_weekend_rev_mean,views,likes,dislikes,dt_main,dt_trailers,dt_trailers_cat,views_proxy,like_score,like_score_proxy,log_views,log_like_score,log_search_mean,log_search_volume,log_views_proxy,log_like_score_proxy
Freakonomics,3,7.173076923076923,373,3000000,['Documentary'],en,"['Chad Troutwine Films', 'Green Film Company', 'Human Worldwide', 'Loki Films']",['United States of America'],2010-10-01,93.0,31893,1595,20.0,0.010631,Fri,Oct,Yes,2010,6.477121254719663,4.503695372869997,3.2027606873932,8689.0,7.0,0.0,47,140,pos,566.0,8689.0,566.0,3.93896979722289,3.93896979722289,0.8557054881738885,2.571708831808688,2.7528164311882715,6.338594078203183
Free State of Jones,1,7.584905660377358,402,50000000,"['War', 'Action', 'Drama', 'History', 'Thriller']",en,"['Larger Than Life Productions', 'Vendian Entertainment', 'Route One Films']",['United States of America'],2016-06-24,139.0,7572206,2690,2815.0,0.15144412,Fri,Jun,No,2016,7.698970004336019,6.879222420326933,3.429752280002408,5174714.0,6304.0,534.0,166,0,zero,1134746.0,4770605.009651945,1046130.269669494,6.7138863518769405,6.678573459897863,0.879950183483681,2.60422605308447,6.054898660521748,13.86060845664546
Freeheld,1,6.288461538461538,327,7000000,"['Romance', 'Drama']",en,"['Double Feature Films', 'Endgame Entertainment', 'High Frequency Entertainment']",['United States of America'],2015-10-02,103.0,37983,7597,5.0,0.005426142857142857,Fri,Oct,Yes,2015,6.845098040014258,4.579589263507678,3.8806421264042847,1895621.0,11841.0,476.0,75,0,zero,152545.0,1822363.2589916375,146649.78038483398,6.277751511239435,6.260634950930569,0.798544409025487,2.514547752660286,5.183397977248852,11.895802576858168
Frozen,2,19.92452830188679,1056,150000000,"['Animation', 'Adventure', 'Family']",en,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",['United States of America'],2013-11-27,102.0,131395,1240,106.0,0.0008759666666666668,Wed,Nov,Yes,2013,8.176091259055681,5.118578839244122,3.0934216851622347,363814159.75,729787.5,148374.0,66,98,pos,35200898.0,302344188.5217618,29253360.969679266,8.56087959792048,8.480501625274732,1.2993880485970044,3.0236639181977933,7.546553742781261,17.191505029987372
Fun Size,4,19.169811320754718,1016,14000000,['Comedy'],en,"['Paramount Pictures', 'Nickelodeon Movies', 'Anonymous Content', 'Fake Empire']",['United States of America'],2012-10-25,87.0,4101017,1361,3013.0,0.2929297857142857,Thu,Oct,Yes,2012,7.146128035678237,6.612891569577875,3.133858125203335,66242.33333333331,133.66666666666666,7.666666666666668,123,-77,neg,3971.0,62648.99921383647,3755.5919811320755,4.821135621722832,4.7969141377502815,1.2826178383471114,3.0068937079479006,3.598899887063883,8.231001203205864
Furry Vengeance,1,7.711538461538462,401,35000000,['Comedy'],en,"['Summit Entertainment', 'Robert Simonds Productions', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Furry Vengeance Productions']","['United Arab Emirates', 'United States of America']",2010-04-02,92.0,6627564,2211,2998.0,0.18935897142857144,Fri,Apr,No,2010,7.544068044350276,6.82135393025087,3.344588742578714,83307.0,234.0,49.0,75,0,zero,2124.0,68882.81978798586,1756.2402826855123,4.92068149520807,4.838110917093922,0.8871410289853832,2.603144372620182,3.3271545124094315,7.470930600076294
Gangster Squad,2,9.679245283018869,513,60000000,"['Crime', 'Drama', 'Action', 'Thriller']",en,"['Village Roadshow Pictures', 'Lin Pictures', 'Warner Bros.', 'Langley Park Production']",['United States of America'],2013-01-10,113.0,17070347,5501,3103.0,0.2845057833333333,Thu,Jan,Yes,2013,7.778151250383644,7.232242349389692,3.7404416449497666,150499.16666666663,202.8333333333333,11.833333333333336,179,70,pos,17836.0,142203.0169513457,16852.804347826088,5.177534095191854,5.1529088103981255,0.9858414955110273,2.7101173651118162,4.251297463677569,9.732272352070595
Get Hard,2,16.403846153846153,853,40000000,['Comedy'],en,"['Gary Sanchez Productions', 'Warner Bros.']",['United States of America'],2015-03-26,100.0,33803253,10647,3175.0,0.845081325,Thu,Mar,No,2015,7.602059991327962,7.528958495898073,4.027227254067254,12351764.0,30325.0,1668.0,116,0,zero,1231990.0,11707787.431625668,1167758.4706029445,7.09172898518751,7.068474828716481,1.2149456875327238,2.930949031167523,6.090607182696552,13.970596632119202
Get Him to the Greek,2,12.307692307692308,640,40000000,['Comedy'],en,"['Universal Pictures', 'Spyglass Entertainment', 'Relativity Media', 'Apatow Productions']",['United States of America'],2010-06-04,109.0,17570955,6515,2697.0,0.439273875,Fri,Jun,No,2010,7.602059991327962,7.244795366501495,3.813914420048604,2281538.5,2749.0,250.0,110,-63,neg,86155.0,2091346.8944648216,78973.02267422475,6.358227801706741,6.3204260757906825,1.090176630349088,2.806179973983887,4.93528048676835,11.276861587993437
Get Low,3,11.057692307692308,575,7500000,"['Comedy', 'Drama', 'Mystery']",en,"['K5 International', 'Zanuck Independent', 'David Gundlach Productions']",['United States of America'],2010-01-22,103.0,88182,22046,4.0,0.0117576,Fri,Jan,Yes,2010,6.8750612633917,4.945379944559637,4.343329803077607,58950.0,60.0,3.0,131,112,pos,4506.0,56142.857142857145,4291.428571428572,4.7704838094311075,4.74929451036117,1.0436645010548313,2.7596678446896306,3.653791187387812,8.364374956822758
Getaway,1,8.056603773584905,427,18000000,"['Action', 'Crime']",en,"['Dark Castle Entertainment', 'Signature Pictures', 'After Dark Films', 'Silver Reel', 'Saints LA', 'Bomar OOD', 'thefyzz', 'Dunulf Productions', 'Emmitt Productions Limited', 'ADF Acquisitions']","['Bulgaria', 'United States of America']",2013-08-29,90.0,5806515,3500,1659.0,0.3225841666666667,Thu,Aug,No,2013,7.255272505103306,6.763915552291249,3.544068044350276,2072498.0,5788.0,313.3333333333333,88,0,zero,106717.0,1966065.082604895,101236.55965909091,6.316494120120076,6.293597890173808,0.9061520054242348,2.630427875025024,5.028233607972786,11.525215232049762
Ghost in the Shell,1,6.509433962264151,345,110000000,"['Action', 'Science Fiction', 'Thriller']",en,"['Paramount Pictures', 'DreamWorks SKG', 'Shanghai Film Group', 'Reliance Entertainment', 'Arad Productions', 'Grosvenor Park Productions', 'Steven Paul Production', 'Huahua Media', 'Seaside Entertainment', 'Amblin Partners', 'Weying Galaxy Entertainment']","['Australia', 'New Zealand', 'United States of America', 'United Kingdom', 'India', 'China', 'Canada', 'Japan', 'Hong Kong']",2017-03-29,107.0,2736,2736,1.0,2.487272727272727e-05,Wed,Mar,No,2017,8.041392685158224,3.437116093048078,3.437116093048078,1168059.666666667,2571.555555555556,986.2222222222224,136,0,zero,353800.0,844271.4842390175,255726.02123672704,6.067465027915281,5.926482120971927,0.813543225472485,2.537819095073274,5.548757828573704,12.451861920813087
Ghostbusters,1,6.037735849056604,320,144000000,"['Action', 'Fantasy', 'Comedy']",en,"['Columbia Pictures', 'Village Roadshow Pictures', 'Montecito Picture Company, The', 'LStar Capital', 'Feigco Entertainment', 'Pascal Pictures', 'Ghostcorps']",['United States of America'],2016-07-14,116.0,13578151,10140,1339.0,0.09429271527777776,Thu,Jul,No,2016,8.15836249209525,7.132840634070448,4.006037954997317,15959850.666666664,106080.66666666669,369505.66666666674,137,0,zero,3088276.0,3559882.7803864093,688847.3321647174,7.2030288234216,6.551435697784816,0.780874108719117,2.505149978319906,6.489716106404842,13.442774946582494
Gifted,2,13.226415094339623,701,7000000,['Drama'],en,"['Fox Searchlight Pictures', 'FilmNation Entertainment', 'Dayday Films', 'Grade A Entertainment']",['United States of America'],2017-04-12,101.0,446380,7971,56.0,0.06376857142857142,Wed,Apr,No,2017,6.845098040014258,5.6497047278555526,3.90151280912994,959100.0,4393.0,106.0,164,-112,neg,339724.0,936502.8450766837,331719.8337408313,5.981863890991351,5.971509101091104,1.1214421483658696,2.8457180179666586,5.531126228940635,12.712046017361684
Gimme Shelter,4,20.423076923076923,1062,7500000,['Drama'],en,"['Day Twenty- Eight Films', 'Rishon Films']",['United States of America'],2013-10-17,101.0,689070,1790,385.0,0.091876,Thu,Oct,Yes,2013,6.8750612633917,5.838263342472995,3.2528530309798933,1197448.0,14124.0,234.5,340,-84,neg,212935.0,1177891.5312880871,209457.3903959327,6.078256662960588,6.071105299337358,1.310121173110651,3.0261245167454502,5.328247052032806,12.252275610526777
Girl in Progress,1,5.25,273,5000000,"['Comedy', 'Drama']",en,['Pantelion Films'],['United States of America'],2012-05-11,93.0,1384078,4298,322.0,0.2768156,Fri,May,Yes,2012,6.698970004336019,6.1411605655651424,3.6332664111554247,12337.0,5.0,0.0,117,0,zero,652.0,12337.0,652.0,4.09120956473413,4.09120956473413,0.7201593034059569,2.436162647040756,2.81424759573192,6.480044561926653
Gods of Egypt,1,6.433962264150943,341,140000000,['Fantasy'],en,"['Summit Entertainment', 'Mystery Clock Cinema', 'Thunder Road Pictures', 'TIK Films', 'Pyramania']","['Australia', 'United States of America']",2016-02-25,127.0,14123903,4531,3117.0,0.10088502142857143,Thu,Feb,Yes,2016,8.146128035678238,7.149954726257995,3.656194062179186,3451235.0,6470.5,999.5,102,0,zero,432996.0,2989453.2888219543,375060.32369477913,6.537974532090236,6.475591771816928,0.8084785093917086,2.5327543789924976,5.636483884376572,12.83484215520153
Godzilla,3,11.566037735849056,613,160000000,"['Action', 'Science Fiction', 'Thriller']",en,"['Toho Company', 'Legendary Pictures', 'Warner Bros.', 'Disruption Entertainment', 'RatPac-Dune Entertainment']","['Japan', 'United States of America']",2014-05-14,123.0,44047541,13307,3310.0,0.27529713125,Wed,May,Yes,2014,8.204119982655925,7.64392166848156,4.1240801568797005,18373713.666666668,73404.66666666669,2749.0,157,-77,neg,1897811.0,17710458.158685,1829303.6953965886,7.264196944108701,7.248229796267151,1.063184604917626,2.787460474518415,6.2782529595432575,14.419445958092469
Going the Distance,1,6.566037735849057,348,32000000,"['Comedy', 'Drama', 'Romance']",en,"['New Line Cinema', 'Offspring Entertainment']",['United States of America'],2010-09-01,102.0,333126,2177,153.0,0.0104101875,Wed,Sep,Yes,2010,7.505149978319906,5.522608530066948,3.3378584290410944,70942.0,61.0,5.0,101,0,zero,2545.0,65567.60606060606,2352.1969696969695,4.850903427957745,4.816689327426644,0.8173033743457919,2.5415792439465807,3.4056877866727775,7.763105051131509
Gone Girl,2,7.150943396226415,379,61000000,"['Mystery', 'Thriller', 'Drama']",en,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'New Regency Pictures', 'Pacific Standard', 'TSG Entertainment', 'Artemple - Hollywood']",['United States of America'],2014-10-01,145.0,37513109,12446,3014.0,0.614969,Wed,Oct,Yes,2014,7.785329835010767,7.574183058967867,4.095029796648452,780018.25,957.5,36.25,171,-84,neg,95684.0,751564.7540880503,92193.64025157233,5.892104763948908,5.875966404925042,0.8543633403672832,2.578639209968072,4.980839322388654,11.431646429416938
Gravity,2,11.788461538461538,613,105000000,"['Science Fiction', 'Thriller', 'Drama']",en,"['Warner Bros.', 'Heyday Films', 'Esperanto Filmoj']","['United Kingdom', 'United States of America']",2013-09-27,91.0,55785112,15604,3575.0,0.5312867809523809,Fri,Sep,Yes,2013,8.021189299069938,7.746518309350356,4.193235941639753,775837.5,1594.5,171.5,145,-77,neg,64765.0,700494.2773216309,58475.53369195923,5.889770767336058,5.845404591673486,1.0714571308836158,2.787460474518415,4.811340369861851,10.976363718250564
Green Lantern,3,12.20754716981132,647,200000000,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",en,"['De Line Pictures', 'Warner Bros.', 'DC Entertainment']",['United States of America'],2011-06-16,114.0,53174303,13935,3816.0,0.265871515,Thu,Jun,No,2011,8.301029995663981,7.7257018059515845,4.144106973049323,2150791.333333333,3115.666666666666,384.33333333333326,214,112,pos,254781.0,1914613.961206349,226803.61971428574,6.332598277808293,6.282081221428074,1.0866284110679114,2.8109042806687006,5.406167037859446,12.331839810647907
Green Room,4,19.37735849056604,1027,5000000,"['Horror', 'Crime', 'Thriller']",en,"['Film Science', 'Broad Green Pictures']",['United States of America'],2016-04-15,95.0,87984,29328,3.0,0.0175968,Fri,Apr,No,2016,6.698970004336019,4.944403702337804,4.467282447618142,110830.75,581.5,39.5,194,0,zero,25148.0,103781.1290257649,23548.409017713366,5.044660272148151,5.016118391036038,1.2872945739964892,3.0115704435972783,4.40050345167815,10.066813539528193
Green Zone,2,14.26923076923077,742,100000000,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",en,"['Universal Pictures', 'StudioCanal', 'Dentsu', 'Relativity Media', 'Working Title Films']","['Spain', 'United Kingdom', 'United States of America', 'France']",2010-03-11,115.0,14309295,4765,3003.0,0.14309295,Thu,Mar,No,2010,8.0,7.155618237173326,3.6780629049743454,1004388.0,918.0,89.0,137,-84,neg,45488.0,915618.8520357497,41467.71002979146,6.001901515306401,5.9617147259540255,1.1544005616442279,2.870403905279027,4.657896842346367,10.63267033179271
Grimsby,3,8.339622641509434,442,35000000,"['Action', 'Comedy']",en,"['Columbia Pictures', 'Village Roadshow Pictures', 'Big Talk Productions', 'Sony Pictures Releasing', 'Sony Pictures Entertainment (SPE)', 'Working Title Films', 'Blue Sky Films', 'LStar Capital', 'Four by Two Films']","['Australia', 'United Kingdom', 'United States of America']",2016-02-24,83.0,3258327,1458,2235.0,0.09309505714285714,Wed,Feb,Yes,2016,7.544068044350276,6.512994667194464,3.1637575239819564,3323478.0,7593.5,774.5,80,287,pos,1130414.0,3015873.5890296367,1025788.5646510517,6.521592808276332,6.479413134035459,0.9211463997483029,2.645422269349092,6.053237527542816,13.840972206137844
Grown Ups,3,13.735849056603774,728,80000000,['Comedy'],en,"['Columbia Pictures', 'Happy Madison Productions', 'Relativity Media']",['United States of America'],2010-06-24,102.0,40506562,11462,3534.0,0.506332025,Thu,Jun,No,2010,7.903089986991943,7.6075253839441235,4.059260404121732,30473.0,20.0,1.0,67,0,zero,716.0,29021.904761904763,681.9047619047619,4.4839152116664085,4.46272591259647,1.1378555097122482,2.862131379313037,2.8549130223078554,6.524890002791214
Grown Ups 2,1,8.826923076923077,459,80000000,['Comedy'],en,"['Columbia Pictures', 'Happy Madison Productions', 'Sony Pictures Entertainment (SPE)']",['United States of America'],2013-07-11,100.0,41508572,11890,3491.0,0.51885715,Thu,Jul,No,2013,7.903089986991943,7.618137792805457,4.075181854618692,7584354.0,20447.0,1679.0,102,0,zero,436571.0,7008826.097713098,403442.4313929314,6.8799185955138995,6.8456452844463005,0.945809341902462,2.661812685537261,5.64005488355298,12.907789083385559
Grudge Match,1,11.245283018867925,596,40000000,['Comedy'],en,"['Gerber Pictures', 'Warner Bros.']",['United States of America'],2013-12-25,113.0,7021993,2474,2838.0,0.175549825,Wed,Dec,Yes,2013,7.602059991327962,6.846460392195285,3.3933996952931023,4145420.0,9128.0,422.0,108,0,zero,277905.0,3962240.1842931937,265624.8,6.617568538370447,6.597940798196859,1.0509703901394474,2.7752462597402365,5.443896360569654,12.489840065719358
Hacksaw Ridge,1,6.884615384615385,358,40000000,"['Drama', 'History', 'War']",en,"['Icon Productions', 'Permut Presentations', 'Pandemonium', 'Cross Creek Pictures', 'Vendian Entertainment', 'Demarest Media']","['Australia', 'United States of America']",2016-10-07,140.0,15190758,5264,2886.0,0.37976895,Fri,Oct,Yes,2016,7.602059991327962,7.181579445159952,3.721315880605899,6281168.0,29915.0,1019.6666666666664,75,0,zero,839728.0,6074128.5091159865,812048.9349597,6.7980404094679505,6.783483975960507,0.8378796830090752,2.5538830266438746,5.9241386345991325,13.607315882056664
Hall Pass,3,11.038461538461538,574,36000000,['Comedy'],en,"['New Line Cinema', 'Conundrum Entertainment']",['United States of America'],2011-02-25,105.0,13535374,4588,2950.0,0.3759826111111111,Fri,Feb,Yes,2011,7.556302500767287,7.1314702603940905,3.6616234092292297,1680253.0,1692.0,123.0,47,63,pos,69825.0,1566384.614876033,65093.05785123967,6.225374679482597,6.19489840881347,1.0429085487631744,2.7589118923979736,4.844010944373043,11.083573184280596
Hands of Stone,2,14.11320754716981,748,20000000,['Drama'],en,"['Weinstein Company, The', 'La Piedra Films', 'Fuego Films', 'Epicentral Studios']","['Panama', 'United States of America']",2016-08-26,105.0,1751388,2162,810.0,0.08756939999999999,Fri,Aug,No,2016,7.301029995663981,6.243382369722671,3.3348556896172914,2831979.5,1670.0,106.0,40,91,pos,562958.0,2662953.696509009,529358.0292792793,6.452090105278642,6.425363614983643,1.1496257282636724,2.8739015978644615,5.750475995120187,13.179420285842529
Hanna,1,9.754716981132075,517,30000000,"['Action', 'Thriller', 'Adventure']",en,"['Focus Features', 'Neunte Babelsberg Film', 'Holleran Company', 'Sechzehnte Babelsberg Film']","['Germany', 'United Kingdom', 'United States of America']",2011-04-07,111.0,12370549,4880,2535.0,0.41235163333333336,Thu,Apr,No,2011,7.477121254719663,7.092388973871628,3.6884198220027113,422579.5,812.5,36.0,109,0,zero,17682.0,404650.3756629346,16931.791396582204,5.6259084249150035,5.60707994791222,0.9892146734931535,2.7134905430939424,4.247531386233569,9.736948281495362
Haywire,3,15.846153846153847,824,23000000,"['Action', 'Thriller']",en,"['Irish Film Board', 'Relativity Media']","['Ireland', 'United States of America']",2011-11-06,93.0,8425370,3454,2439.0,0.3663204347826087,Sun,Nov,Yes,2011,7.361727836017593,6.925588981997968,3.53832233323144,649342.0,810.5,111.0,105,245,pos,86316.0,571125.0037981552,75918.73901247965,5.812473494322511,5.756731173951952,1.1999238680623168,2.9159272116971158,4.936091306348411,11.237418823721208
Heaven is for Real,1,15.339622641509434,813,12000000,['Drama'],en,"['TriStar Pictures', 'Screen Gems', 'Roth Films']",['United States of America'],2014-04-16,99.0,22522221,9318,2417.0,1.87685175,Wed,Apr,No,2014,7.079181246047625,7.352611215685655,3.9693227061122016,3037494.5,14502.5,1165.5,101,0,zero,205621.0,2811543.5273327804,190325.41182665306,6.482515500228817,6.448944811492623,1.1858146759932793,2.910090545594068,5.313067466930162,12.156490579979524
Heist,4,22.71153846153846,1181,8900000,"['Crime', 'Action', 'Thriller']",en,"['Emmett/Furla Films', 'Silver Plane Films', 'Mass Hysteria Entertainment', 'Tri Vision Pictures']",['United States of America'],2015-11-13,93.0,7823521,4137,1891.0,0.8790473033707865,Fri,Nov,Yes,2015,6.9493900066449115,6.893402252640357,3.6166855208955115,1264716.0,2034.0,194.0,334,-84,neg,367637.0,1154592.6140035908,335625.5197486535,6.101993012879289,6.0624287749643235,1.3562465539787156,3.072249897613515,5.565419213506224,12.723751292843406
Hell Baby,2,10.076923076923077,524,2500000,"['Comedy', 'Horror']",en,['Darko Entertainment'],['United States of America'],2013-09-06,98.0,4980,498,10.0,0.0019920000000000003,Fri,Sep,Yes,2013,6.3979400086720375,3.6972293427597176,2.6972293427597176,3767767.0,19941.0,1504.0,40,189,pos,468414.0,3503522.580881324,435562.76866402425,6.57608403803192,6.544504920950631,1.0033279433489275,2.7193312869837265,5.670629866827063,12.984394195001517
Hell or High Water,1,5.245283018867925,278,12000000,"['Crime', 'Drama', 'Thriller', 'Western']",en,"['Sidney Kimmel Entertainment', 'Film 44', 'OddLot Entertainment']",['United States of America'],2016-08-12,102.0,621329,19417,32.0,0.05177741666666666,Fri,Aug,No,2016,7.079181246047625,5.793321624409914,4.2881821306136585,1065145.857142857,1122.2857142857142,47.57142857142857,96,0,zero,160273.0,1021832.4403119164,153755.60972035656,6.027409082530605,6.009379686195938,0.7197689263172873,2.444044795918076,5.204860366155469,11.943119670989226
Hercules,2,12.132075471698114,643,100000000,"['Action', 'Adventure']",en,"['Paramount Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Radical Studios', 'Flynn Picture Company']",['United States of America'],2014-07-23,99.0,249567,249567,1.0,0.00249567,Wed,Jul,No,2014,8.0,5.397187158472744,5.397187158472744,163597.5,255.5,17.0,122,77,pos,21820.0,153391.41743119265,20458.75229357798,5.213776662755228,5.185801060613298,1.083935103323433,2.808210972924222,4.3388547462523235,9.926166054927522
Hereafter,3,6.961538461538462,362,50000000,"['Drama', 'Fantasy']",en,"['Amblin Entertainment', 'Malpaso Productions', 'Warner Bros.', 'Kennedy/Marshall Company, The']",['United States of America'],2010-10-15,129.0,220322,36720,6.0,0.00440644,Fri,Oct,Yes,2010,7.698970004336019,5.343057865292212,4.564902672529205,1466655.0,1538.0,108.0,40,0,zero,21648.0,1370422.4726609963,20227.59659781288,6.166327967137588,6.136854471726749,0.8427052268983666,2.558708570533166,4.3354177792535475,9.914803119239144
Hidden Figures,1,4.384615384615385,228,25000000,['Drama'],en,"['Fox 2000 Pictures', 'Chernin Entertainment', 'Levantine Films']",['United States of America'],2016-12-10,127.0,515499,20620,25.0,0.02061996,Sat,Dec,Yes,2016,7.397940008672037,5.712227827146396,4.314288660947498,3415646.0,4383.5,435.5,118,0,zero,746382.0,3106969.130732517,678930.3791242996,6.533472853757836,6.492336938346984,0.6419315033656546,2.357934847000454,5.8729611572725595,13.428273866857163
